user_id,group,churned,negative_feedback
4449,pilot,0,0
4450,pilot,0,0
4451,pilot,0,0
4452,pilot,0,0
4453,pilot,0,0
4454,pilot,0,0
4455,pilot,0,0
4456,pilot,0,0
4457,pilot,0,0
4458,pilot,0,0
4459,pilot,0,0
4460,pilot,0,0
4461,pilot,0,0
4462,pilot,0,0
4463,pilot,0,0
4464,pilot,0,0
4465,pilot,0,0
4466,pilot,1,0
4467,pilot,0,0
4468,pilot,0,0
4469,pilot,1,0
4470,pilot,1,0
4471,pilot,0,0
4472,pilot,0,0
4473,pilot,1,0
4474,pilot,0,0
4475,pilot,0,0
4476,pilot,1,0
4477,pilot,1,0
4478,pilot,0,0
4479,pilot,0,0
4480,pilot,0,0
4481,pilot,0,0
4482,pilot,0,0
4483,pilot,0,0
4484,pilot,0,0
4485,pilot,0,0
4486,pilot,0,1
4487,pilot,0,0
4488,pilot,1,0
4489,pilot,0,1
4490,pilot,0,0
4491,pilot,0,1
4492,pilot,0,0
4493,pilot,0,0
4494,pilot,0,0
4495,pilot,0,0
4496,pilot,0,0
4497,pilot,0,0
4498,pilot,0,0
4499,pilot,0,0
4500,pilot,0,0
4501,pilot,0,0
4502,pilot,0,0
4503,pilot,0,0
4504,pilot,0,0
4505,pilot,0,0
4506,pilot,0,0
4507,pilot,1,0
4508,pilot,0,0
4509,pilot,0,0
4510,pilot,0,0
4511,pilot,0,0
4512,pilot,0,0
4513,pilot,0,0
4514,pilot,0,0
4515,pilot,0,0
4516,pilot,0,0
4517,pilot,0,0
4518,pilot,0,0
4519,pilot,0,0
4520,pilot,0,0
4521,pilot,0,0
4522,pilot,0,0
4523,pilot,0,0
4524,pilot,0,0
4525,pilot,0,0
4526,pilot,0,0
4527,pilot,0,0
4528,pilot,0,0
4529,pilot,0,0
4530,pilot,0,0
4531,pilot,0,0
4532,pilot,1,0
4533,pilot,0,0
4534,pilot,0,0
4535,pilot,0,0
4536,pilot,0,0
4537,pilot,0,0
4538,pilot,0,0
4539,pilot,0,0
4540,pilot,0,0
4541,pilot,0,0
4542,pilot,0,0
4543,pilot,0,0
4544,pilot,0,0
4545,pilot,0,0
4546,pilot,0,0
4547,pilot,0,0
4548,pilot,0,0
4549,pilot,0,0
4550,pilot,0,0
4551,pilot,0,0
4552,pilot,0,0
4553,pilot,0,0
4554,pilot,0,0
4555,pilot,0,0
4556,pilot,0,0
4557,pilot,0,0
4558,pilot,0,0
4559,pilot,0,0
4560,pilot,0,0
4561,pilot,0,0
4562,pilot,0,1
4563,pilot,0,0
4564,pilot,1,0
4565,pilot,0,0
4566,pilot,0,0
4567,pilot,0,0
4568,pilot,0,0
4569,pilot,0,0
4570,pilot,0,0
4571,pilot,0,0
4572,pilot,0,0
4573,pilot,0,0
4574,pilot,0,0
4575,pilot,0,0
4576,pilot,0,0
4577,pilot,0,0
4578,pilot,0,0
4579,pilot,0,0
4580,pilot,0,0
4581,pilot,0,0
4582,pilot,1,0
4583,pilot,0,0
4584,pilot,0,0
4585,pilot,1,0
4586,pilot,0,0
4587,pilot,0,0
4588,pilot,0,0
4589,pilot,0,0
4590,pilot,0,0
4591,pilot,1,0
4592,pilot,0,0
4593,pilot,1,0
4594,pilot,0,0
4595,pilot,0,0
4596,pilot,0,0
4597,pilot,0,0
4598,pilot,0,0
4599,pilot,0,0
4600,pilot,0,0
4601,pilot,0,0
4602,pilot,1,1
4603,pilot,0,0
4604,pilot,0,0
4605,pilot,0,0
4606,pilot,0,0
4607,pilot,0,0
4608,pilot,0,0
4609,pilot,0,0
4610,pilot,0,0
4611,pilot,0,0
4612,pilot,0,0
4613,pilot,0,0
4614,pilot,0,0
4615,pilot,0,0
4616,pilot,1,0
4617,pilot,0,0
4618,pilot,1,0
4619,pilot,0,0
4620,pilot,0,0
4621,pilot,0,0
4622,pilot,1,0
4623,pilot,1,0
4624,pilot,0,0
4625,pilot,0,1
4626,pilot,1,0
4627,pilot,0,0
4628,pilot,0,0
4629,pilot,0,1
4630,pilot,0,0
4631,pilot,0,0
4632,pilot,0,0
4633,pilot,0,0
4634,pilot,0,0
4635,pilot,0,0
4636,pilot,0,0
4637,pilot,1,0
4638,pilot,0,1
4639,pilot,0,0
4640,pilot,0,0
4641,pilot,0,0
4642,pilot,0,0
4643,pilot,0,0
4644,pilot,0,0
4645,pilot,0,1
4646,pilot,1,0
4647,pilot,0,0
4648,pilot,1,0
4649,pilot,0,0
4650,pilot,1,0
4651,pilot,0,0
4652,pilot,0,0
4653,pilot,0,0
4654,pilot,1,1
4655,pilot,0,0
4656,pilot,0,0
4657,pilot,0,0
4658,pilot,0,0
4659,pilot,0,1
4660,pilot,0,0
4661,pilot,1,0
4662,pilot,0,0
4663,pilot,0,0
4664,pilot,0,0
4665,pilot,0,0
4666,pilot,0,0
4667,pilot,0,0
4668,pilot,0,0
4669,pilot,0,0
4670,pilot,0,0
4671,pilot,0,0
4672,pilot,0,0
4673,pilot,0,0
4674,pilot,0,0
4675,pilot,0,1
4676,pilot,0,0
4677,pilot,0,0
4678,pilot,0,0
4679,pilot,0,0
4680,pilot,0,0
4681,pilot,0,0
4682,pilot,0,0
4683,pilot,0,0
4684,pilot,0,1
4685,pilot,0,0
4686,pilot,0,0
4687,pilot,0,0
4688,pilot,0,0
4689,pilot,0,0
4690,pilot,0,0
4691,pilot,0,0
4692,pilot,0,0
4693,pilot,0,0
4694,pilot,0,0
4695,pilot,0,0
4696,pilot,0,0
4697,pilot,0,0
4698,pilot,0,0
4699,pilot,0,0
4700,pilot,0,0
4701,pilot,0,0
4702,pilot,0,0
4703,pilot,0,0
4704,pilot,0,0
4705,pilot,0,0
4706,pilot,0,0
4707,pilot,0,0
4708,pilot,1,0
4709,pilot,0,0
4710,pilot,0,0
4711,pilot,0,0
4712,pilot,0,0
4713,pilot,0,0
4714,pilot,0,0
4715,pilot,0,0
4716,pilot,0,0
4717,pilot,0,0
4718,pilot,0,0
4719,pilot,1,0
4720,pilot,1,0
4721,pilot,0,0
4722,pilot,0,0
4723,pilot,0,0
4724,pilot,0,0
4725,pilot,1,0
4726,pilot,0,0
4727,pilot,0,0
4728,pilot,0,0
4729,pilot,1,1
4730,pilot,0,0
4731,pilot,0,1
4732,pilot,0,0
4733,pilot,0,0
4734,pilot,0,0
4735,pilot,1,0
4736,pilot,1,0
4737,pilot,0,0
4738,pilot,0,0
4739,pilot,0,0
4740,pilot,0,1
4741,pilot,0,0
4742,pilot,0,0
4743,pilot,0,0
4744,pilot,0,0
4745,pilot,0,1
4746,pilot,0,0
4747,pilot,0,0
4748,pilot,0,0
4749,pilot,1,0
4750,pilot,1,0
4751,pilot,0,0
4752,pilot,0,0
4753,pilot,0,0
4754,pilot,0,0
4755,pilot,0,0
4756,pilot,0,0
4757,pilot,0,0
4758,pilot,0,0
4759,pilot,0,0
4760,pilot,0,0
4761,pilot,1,0
4762,pilot,0,0
4763,pilot,0,0
4764,pilot,0,0
4765,pilot,0,0
4766,pilot,0,0
4767,pilot,0,0
4768,pilot,0,0
4769,pilot,0,0
4770,pilot,0,0
4771,pilot,0,0
4772,pilot,0,0
4773,pilot,0,0
4774,pilot,0,0
4775,pilot,0,0
4776,pilot,0,0
4777,pilot,0,0
4778,pilot,0,0
4779,pilot,0,0
4780,pilot,0,0
4781,pilot,0,0
4782,pilot,0,0
4783,pilot,0,0
4784,pilot,0,0
4785,pilot,0,0
4786,pilot,0,0
4787,pilot,0,0
4788,pilot,0,0
4789,pilot,1,0
4790,pilot,0,0
4791,pilot,0,0
4792,pilot,0,0
4793,pilot,0,0
4794,pilot,0,0
4795,pilot,0,0
4796,pilot,0,0
4797,pilot,0,0
4798,pilot,1,0
4799,pilot,0,0
4800,pilot,0,0
4801,pilot,0,0
4802,pilot,0,0
4803,pilot,0,0
4804,pilot,0,0
4805,pilot,0,0
4806,pilot,0,0
4807,pilot,0,0
4808,pilot,0,0
4809,pilot,0,0
4810,pilot,0,0
4811,pilot,1,0
4812,pilot,0,1
4813,pilot,0,0
4814,pilot,0,0
4815,pilot,0,0
4816,pilot,0,0
4817,pilot,0,0
4818,pilot,0,0
4819,pilot,0,0
4820,pilot,0,0
4821,pilot,0,0
4822,pilot,0,0
4823,pilot,0,0
4824,pilot,0,1
4825,pilot,0,0
4826,pilot,0,0
4827,pilot,0,0
4828,pilot,0,0
4829,pilot,0,0
4830,pilot,0,0
4831,pilot,0,0
4832,pilot,0,0
4833,pilot,0,0
4834,pilot,0,0
4835,pilot,0,0
4836,pilot,0,0
4837,pilot,0,0
4838,pilot,0,0
4839,pilot,0,0
4840,pilot,0,0
4841,pilot,0,0
4842,pilot,0,0
4843,pilot,0,0
4844,pilot,0,0
4845,pilot,0,0
4846,pilot,0,0
4847,pilot,0,0
4848,pilot,0,0
4849,pilot,0,0
4850,pilot,0,0
4851,pilot,0,0
4852,pilot,0,0
4853,pilot,0,0
4854,pilot,0,0
4855,pilot,0,0
4856,pilot,0,0
4857,pilot,1,0
4858,pilot,1,0
4859,pilot,1,0
4860,pilot,0,0
4861,pilot,0,0
4862,pilot,0,0
4863,pilot,0,0
4864,pilot,0,0
4865,pilot,0,0
4866,pilot,0,0
4867,pilot,0,0
4868,pilot,0,0
4869,pilot,0,0
4870,pilot,0,0
4871,pilot,0,0
4872,pilot,0,0
4873,pilot,0,0
4874,pilot,0,0
4875,pilot,0,0
4876,pilot,0,0
4877,pilot,0,0
4878,pilot,0,1
4879,pilot,0,0
4880,pilot,0,0
4881,pilot,0,0
4882,pilot,0,0
4883,pilot,0,0
4884,pilot,0,0
4885,pilot,0,0
4886,pilot,0,0
4887,pilot,0,0
4888,pilot,0,1
4889,pilot,0,0
4890,pilot,1,0
4891,pilot,0,0
4892,pilot,0,0
4893,pilot,0,0
4894,pilot,1,0
4895,pilot,0,0
4896,pilot,0,0
4897,pilot,0,0
4898,pilot,0,0
4899,pilot,0,0
4900,pilot,1,0
4901,pilot,0,1
4902,pilot,0,0
4903,pilot,0,0
4904,pilot,0,0
4905,pilot,0,0
4906,pilot,0,0
4907,pilot,0,0
4908,pilot,0,0
4909,pilot,0,0
4910,pilot,0,0
4911,pilot,0,0
4912,pilot,0,0
4913,pilot,0,0
4914,pilot,1,0
4915,pilot,0,0
4916,pilot,1,0
4917,pilot,0,0
4918,pilot,0,0
4919,pilot,0,0
4920,pilot,0,0
4921,pilot,0,0
4922,pilot,0,0
4923,pilot,0,0
4924,pilot,0,0
4925,pilot,0,0
4926,pilot,0,0
4927,pilot,0,0
4928,pilot,0,0
4929,pilot,0,0
4930,pilot,1,0
4931,pilot,0,0
4932,pilot,0,0
4933,pilot,0,0
4934,pilot,0,0
4935,pilot,0,0
4936,pilot,0,0
4937,pilot,0,0
4938,pilot,0,0
4939,pilot,0,0
4940,pilot,0,0
4941,pilot,0,0
4942,pilot,0,0
4943,pilot,0,0
4944,pilot,0,0
4945,pilot,0,0
4946,pilot,0,0
4947,pilot,0,0
4948,pilot,1,0
4949,pilot,0,0
4950,pilot,0,0
4951,pilot,0,0
4952,pilot,0,0
4953,pilot,0,0
4954,pilot,0,0
4955,pilot,0,0
4956,pilot,1,0
4957,pilot,0,0
4958,pilot,0,0
4959,pilot,0,0
4960,pilot,0,0
4961,pilot,0,1
4962,pilot,0,0
4963,pilot,0,0
4964,pilot,0,0
4965,pilot,0,0
4966,pilot,0,0
4967,pilot,0,0
4968,pilot,0,0
4969,pilot,0,0
4970,pilot,0,0
4971,pilot,0,0
4972,pilot,0,0
4973,pilot,0,0
4974,pilot,0,0
4975,pilot,0,0
4976,pilot,0,1
4977,pilot,1,0
4978,pilot,0,0
4979,pilot,0,0
4980,pilot,0,0
4981,pilot,1,0
4982,pilot,0,0
4983,pilot,0,0
4984,pilot,0,0
4985,pilot,0,1
4986,pilot,0,0
4987,pilot,0,0
4988,pilot,0,0
4989,pilot,0,0
4990,pilot,0,0
4991,pilot,1,0
4992,pilot,0,0
4993,pilot,0,0
4994,pilot,1,0
4995,pilot,0,0
4996,pilot,0,0
4997,pilot,0,0
4998,pilot,0,0
4999,pilot,0,0
5000,pilot,0,1
5001,pilot,0,0
5002,pilot,0,0
5003,pilot,0,0
5004,pilot,0,0
5005,pilot,0,0
5006,pilot,1,0
5007,pilot,0,0
5008,pilot,0,0
5009,pilot,0,0
5010,pilot,0,0
5011,pilot,0,0
5012,pilot,0,0
5013,pilot,0,0
5014,pilot,1,0
5015,pilot,1,0
5016,pilot,1,0
5017,pilot,0,0
5018,pilot,0,0
5019,pilot,1,1
5020,pilot,0,0
5021,pilot,0,0
5022,pilot,0,0
5023,pilot,0,0
5024,pilot,0,0
5025,pilot,0,0
5026,pilot,0,0
5027,pilot,0,0
5028,pilot,0,1
5029,pilot,0,0
5030,pilot,0,1
5031,pilot,0,0
5032,pilot,0,1
5033,pilot,0,0
5034,pilot,0,0
5035,pilot,0,0
5036,pilot,1,0
5037,pilot,0,0
5038,pilot,0,0
5039,pilot,0,0
5040,pilot,0,0
5041,pilot,0,0
5042,pilot,0,0
5043,pilot,0,0
5044,pilot,1,1
5045,pilot,0,0
5046,pilot,0,0
5047,pilot,0,0
5048,pilot,0,0
5049,pilot,0,1
5050,pilot,0,0
5051,pilot,0,0
5052,pilot,0,0
5053,pilot,0,0
5054,pilot,0,0
5055,pilot,0,0
5056,pilot,0,1
5057,pilot,0,0
5058,pilot,0,0
5059,pilot,0,0
5060,pilot,0,0
5061,pilot,0,0
5062,pilot,0,0
5063,pilot,0,0
5064,pilot,0,0
5065,pilot,0,0
5066,pilot,0,1
5067,pilot,0,0
5068,pilot,0,0
5069,pilot,0,0
5070,pilot,0,0
5071,pilot,0,0
5072,pilot,1,1
5073,pilot,0,1
5074,pilot,0,0
5075,pilot,0,0
5076,pilot,0,0
5077,pilot,0,0
5078,pilot,0,0
5079,pilot,0,0
5080,pilot,0,0
5081,pilot,0,0
5082,pilot,0,0
5083,pilot,0,0
5084,pilot,0,0
5085,pilot,0,0
5086,pilot,0,0
5087,pilot,0,0
5088,pilot,0,0
5089,pilot,0,0
5090,pilot,0,0
5091,pilot,0,0
5092,pilot,1,0
5093,pilot,0,0
5094,pilot,0,0
5095,pilot,0,0
5096,pilot,0,0
5097,pilot,0,0
5098,pilot,0,1
5099,pilot,0,0
5100,pilot,0,1
5101,pilot,0,0
5102,pilot,0,0
5103,pilot,0,0
5104,pilot,0,0
5105,pilot,0,0
5106,pilot,1,0
5107,pilot,0,0
5108,pilot,0,0
5109,pilot,0,0
5110,pilot,0,0
5111,pilot,0,0
5112,pilot,0,0
5113,pilot,0,0
5114,pilot,0,0
5115,pilot,0,0
5116,pilot,0,0
5117,pilot,0,0
5118,pilot,0,0
5119,pilot,0,0
5120,pilot,0,0
5121,pilot,0,0
5122,pilot,1,0
5123,pilot,0,0
5124,pilot,1,0
5125,pilot,0,0
5126,pilot,1,0
5127,pilot,0,0
5128,pilot,0,0
5129,pilot,0,0
5130,pilot,0,1
5131,pilot,0,0
5132,pilot,0,0
5133,pilot,0,0
5134,pilot,0,0
5135,pilot,0,0
5136,pilot,0,0
5137,pilot,0,0
5138,pilot,0,0
5139,pilot,0,0
5140,pilot,0,0
5141,pilot,0,0
5142,pilot,0,0
5143,pilot,1,0
5144,pilot,0,0
5145,pilot,0,0
5146,pilot,0,0
5147,pilot,1,0
5148,pilot,0,0
5149,pilot,0,0
5150,pilot,0,0
5151,pilot,1,0
5152,pilot,0,0
5153,pilot,0,0
5154,pilot,0,0
5155,pilot,0,0
5156,pilot,0,1
5157,pilot,0,0
5158,pilot,0,0
5159,pilot,0,0
5160,pilot,0,0
5161,pilot,0,0
5162,pilot,0,0
5163,pilot,1,0
5164,pilot,0,0
5165,pilot,0,0
5166,pilot,0,0
5167,pilot,0,0
5168,pilot,0,0
5169,pilot,0,0
5170,pilot,0,0
5171,pilot,0,0
5172,pilot,1,0
5173,pilot,0,0
5174,pilot,0,0
5175,pilot,1,0
5176,pilot,0,0
5177,pilot,1,0
5178,pilot,0,0
5179,pilot,0,0
5180,pilot,0,0
5181,pilot,0,0
5182,pilot,0,0
5183,pilot,0,0
5184,pilot,0,0
5185,pilot,0,0
5186,pilot,0,0
5187,pilot,0,0
5188,pilot,0,0
5189,pilot,0,0
5190,pilot,1,0
5191,pilot,0,0
5192,pilot,0,0
5193,pilot,0,0
5194,pilot,1,0
5195,pilot,0,0
5196,pilot,0,0
5197,pilot,0,0
5198,pilot,0,0
5199,pilot,0,0
5200,pilot,0,0
5201,pilot,0,0
5202,pilot,0,0
5203,pilot,0,0
5204,pilot,0,0
5205,pilot,0,0
5206,pilot,0,0
5207,pilot,0,0
5208,pilot,0,0
5209,pilot,0,0
5210,pilot,0,0
5211,pilot,0,1
5212,pilot,0,1
5213,pilot,0,0
5214,pilot,0,0
5215,pilot,0,0
5216,pilot,0,0
5217,pilot,0,0
5218,pilot,0,0
5219,pilot,0,0
5220,pilot,0,0
5221,pilot,1,0
5222,pilot,0,1
5223,pilot,0,0
5224,pilot,0,0
5225,pilot,0,0
5226,pilot,0,0
5227,pilot,0,0
5228,pilot,1,0
5229,pilot,0,0
5230,pilot,0,0
5231,pilot,0,0
5232,pilot,0,0
5233,pilot,0,0
5234,pilot,1,0
5235,pilot,0,1
5236,pilot,0,1
5237,pilot,0,0
5238,pilot,0,0
5239,pilot,1,0
5240,pilot,0,0
5241,pilot,1,0
5242,pilot,0,0
5243,pilot,0,0
5244,pilot,0,0
5245,pilot,0,0
5246,pilot,0,0
5247,pilot,0,0
5248,pilot,0,0
5249,pilot,0,0
5250,pilot,0,0
5251,pilot,0,0
5252,pilot,0,0
5253,pilot,0,0
5254,pilot,0,0
5255,pilot,0,0
5256,pilot,0,0
5257,pilot,1,0
5258,pilot,0,1
5259,pilot,0,0
5260,pilot,0,0
5261,pilot,0,0
5262,pilot,0,0
5263,pilot,0,0
5264,pilot,1,0
5265,pilot,0,0
5266,pilot,0,0
5267,pilot,0,0
5268,pilot,0,0
5269,pilot,0,0
5270,pilot,0,0
5271,pilot,0,0
5272,pilot,0,0
5273,pilot,0,1
5274,pilot,0,0
5275,pilot,0,0
5276,pilot,0,0
5277,pilot,0,0
5278,pilot,0,0
5279,pilot,0,0
5280,pilot,0,0
5281,pilot,0,0
5282,pilot,0,0
5283,pilot,0,0
5284,pilot,0,0
5285,pilot,0,0
5286,pilot,0,1
5287,pilot,0,0
5288,pilot,0,1
5289,pilot,0,0
5290,pilot,0,0
5291,pilot,0,0
5292,pilot,0,0
5293,pilot,0,0
5294,pilot,0,0
5295,pilot,0,0
5296,pilot,0,0
5297,pilot,0,0
5298,pilot,0,0
5299,pilot,0,0
5300,pilot,1,0
5301,pilot,0,0
5302,pilot,1,0
5303,pilot,0,0
5304,pilot,0,0
5305,pilot,0,0
5306,pilot,0,0
5307,pilot,0,0
5308,pilot,0,0
5309,pilot,0,0
5310,pilot,0,0
5311,pilot,0,0
5312,pilot,0,0
5313,pilot,0,0
5314,pilot,0,0
5315,pilot,0,0
5316,pilot,0,0
5317,pilot,0,0
5318,pilot,0,0
5319,pilot,0,0
5320,pilot,0,0
5321,pilot,0,0
5322,pilot,0,0
5323,pilot,0,0
5324,pilot,0,0
5325,pilot,0,0
5326,pilot,1,0
5327,pilot,0,0
5328,pilot,0,0
5329,pilot,1,0
5330,pilot,0,0
5331,pilot,0,0
5332,pilot,0,0
5333,pilot,0,0
5334,pilot,0,0
5335,pilot,0,0
5336,pilot,0,0
5337,pilot,0,0
5338,pilot,0,0
5339,pilot,0,0
5340,pilot,0,1
5341,pilot,0,0
5342,pilot,0,0
5343,pilot,0,0
5344,pilot,0,0
5345,pilot,0,0
5346,pilot,0,0
5347,pilot,0,1
5348,pilot,0,0
5349,pilot,0,0
5350,pilot,0,0
5351,pilot,0,0
5352,pilot,0,0
5353,pilot,0,0
5354,pilot,1,0
5355,pilot,1,0
5356,pilot,0,0
5357,pilot,0,0
5358,pilot,0,0
5359,pilot,0,0
5360,pilot,0,0
5361,pilot,0,0
5362,pilot,0,0
5363,pilot,0,0
5364,pilot,1,0
5365,pilot,0,0
5366,pilot,0,1
5367,pilot,0,0
5368,pilot,0,0
5369,pilot,0,0
5370,pilot,0,0
5371,pilot,0,0
5372,pilot,0,0
5373,pilot,0,0
5374,pilot,0,0
5375,pilot,0,0
5376,pilot,0,0
5377,pilot,0,0
5378,pilot,0,0
5379,pilot,1,0
5380,pilot,0,0
5381,pilot,0,0
5382,pilot,0,0
5383,pilot,0,0
5384,pilot,0,0
5385,pilot,0,0
5386,pilot,0,0
5387,pilot,0,0
5388,pilot,0,0
5389,pilot,0,0
5390,pilot,0,0
5391,pilot,0,0
5392,pilot,0,0
5393,pilot,0,0
5394,pilot,0,0
5395,pilot,0,0
5396,pilot,0,0
5397,pilot,0,0
5398,pilot,0,0
5399,pilot,0,0
5400,pilot,0,0
5401,pilot,0,0
5402,pilot,0,0
5403,pilot,0,0
5404,pilot,0,0
5405,pilot,0,0
5406,pilot,0,1
5407,pilot,0,0
5408,pilot,0,0
5409,pilot,0,0
5410,pilot,0,0
5411,pilot,0,0
5412,pilot,0,0
5413,pilot,0,0
5414,pilot,0,0
5415,pilot,0,0
5416,pilot,0,0
5417,pilot,0,0
5418,pilot,0,0
5419,pilot,0,0
5420,pilot,0,0
5421,pilot,0,1
5422,pilot,0,0
5423,pilot,1,0
5424,pilot,0,0
5425,pilot,0,0
5426,pilot,0,0
5427,pilot,0,0
5428,pilot,0,0
5429,pilot,0,0
5430,pilot,0,0
5431,pilot,0,0
5432,pilot,0,0
5433,pilot,0,0
5434,pilot,0,0
5435,pilot,0,0
5436,pilot,0,0
5437,pilot,0,0
5438,pilot,0,0
5439,pilot,0,0
5440,pilot,0,1
5441,pilot,0,0
5442,pilot,0,0
5443,pilot,0,0
5444,pilot,0,0
5445,pilot,0,0
5446,pilot,0,0
5447,pilot,0,0
5448,pilot,0,0
5449,pilot,0,0
5450,pilot,0,0
5451,pilot,0,0
5452,pilot,0,0
5453,pilot,0,0
5454,pilot,0,0
5455,pilot,1,0
5456,pilot,0,0
5457,pilot,0,0
5458,pilot,0,0
5459,pilot,1,0
5460,pilot,0,0
5461,pilot,0,0
5462,pilot,0,1
5463,pilot,0,0
5464,pilot,0,0
5465,pilot,1,0
5466,pilot,0,0
5467,pilot,0,0
5468,pilot,0,0
5469,pilot,0,0
5470,pilot,1,0
5471,pilot,0,0
5472,pilot,0,1
5473,pilot,1,0
5474,pilot,0,0
5475,pilot,0,0
5476,pilot,0,0
5477,pilot,0,0
5478,pilot,0,0
5479,pilot,0,0
5480,pilot,0,0
5481,pilot,0,0
5482,pilot,0,0
5483,pilot,0,0
5484,pilot,0,0
5485,pilot,0,1
5486,pilot,0,0
5487,pilot,0,0
5488,pilot,0,0
5489,pilot,0,0
5490,pilot,0,0
5491,pilot,0,0
5492,pilot,0,0
5493,pilot,0,0
5494,pilot,0,0
5495,pilot,0,0
5496,pilot,0,0
5497,pilot,0,0
5498,pilot,0,0
5499,pilot,0,0
5500,pilot,0,0
5501,pilot,0,0
5502,pilot,1,0
5503,pilot,0,0
5504,pilot,0,0
5505,pilot,0,0
5506,pilot,0,0
5507,pilot,0,0
5508,pilot,0,0
5509,pilot,0,0
5510,pilot,0,1
5511,pilot,0,0
5512,pilot,0,0
5513,pilot,1,0
5514,pilot,0,0
5515,pilot,0,0
5516,pilot,0,0
5517,pilot,0,0
5518,pilot,0,0
5519,pilot,0,0
5520,pilot,1,0
5521,pilot,0,0
5522,pilot,0,0
5523,pilot,0,0
5524,pilot,1,0
5525,pilot,0,0
5526,pilot,0,0
5527,pilot,1,0
5528,pilot,1,0
5529,pilot,0,0
5530,pilot,0,0
5531,pilot,0,0
5532,pilot,0,1
5533,pilot,0,0
5534,pilot,0,0
5535,pilot,0,0
5536,pilot,0,0
5537,pilot,0,0
5538,pilot,0,0
5539,pilot,0,0
5540,pilot,0,0
5541,pilot,1,0
5542,pilot,0,0
5543,pilot,0,0
5544,pilot,0,0
5545,pilot,0,0
5546,pilot,0,0
5547,pilot,0,0
5548,pilot,0,0
5549,pilot,0,0
5550,pilot,0,0
5551,pilot,0,0
5552,pilot,0,1
5553,pilot,0,0
5554,pilot,0,1
5555,pilot,0,0
5556,pilot,0,0
5557,pilot,0,0
5558,pilot,0,0
5559,pilot,0,0
5560,pilot,1,0
5561,pilot,0,0
5562,pilot,0,0
5563,pilot,0,0
5564,pilot,0,0
5565,pilot,0,0
5566,pilot,0,1
5567,pilot,1,0
5568,pilot,0,0
5569,pilot,0,0
5570,pilot,0,0
5571,pilot,0,0
5572,pilot,0,0
5573,pilot,0,0
5574,pilot,0,0
5575,pilot,0,0
5576,pilot,0,0
5577,pilot,0,0
5578,pilot,1,0
5579,pilot,0,0
5580,pilot,0,0
5581,pilot,0,0
5582,pilot,0,0
5583,pilot,0,0
5584,pilot,0,0
5585,pilot,0,0
5586,pilot,0,0
5587,pilot,0,0
5588,pilot,1,0
5589,pilot,0,0
5590,pilot,0,0
5591,pilot,0,0
5592,pilot,0,0
5593,pilot,0,0
5594,pilot,1,0
5595,pilot,0,0
5596,pilot,0,0
5597,pilot,0,0
5598,pilot,0,0
5599,pilot,0,0
5600,pilot,0,0
5601,pilot,0,0
5602,pilot,0,0
5603,pilot,0,0
5604,pilot,0,0
5605,pilot,0,0
5606,pilot,0,0
5607,pilot,0,0
5608,pilot,0,0
5609,pilot,0,0
5610,pilot,0,0
5611,pilot,0,0
5612,pilot,0,0
5613,pilot,1,0
5614,pilot,0,0
5615,pilot,0,0
5616,pilot,0,0
5617,pilot,0,0
5618,pilot,0,0
5619,pilot,0,0
5620,pilot,0,0
5621,pilot,0,0
5622,pilot,0,0
5623,pilot,0,0
5624,pilot,0,0
5625,pilot,0,0
5626,pilot,0,0
5627,pilot,0,1
5628,pilot,0,0
5629,pilot,0,0
5630,pilot,0,0
5631,pilot,0,0
5632,pilot,0,0
5633,pilot,0,0
5634,pilot,0,0
5635,pilot,0,0
5636,pilot,0,0
5637,pilot,0,0
5638,pilot,0,0
5639,pilot,0,0
5640,pilot,0,0
5641,pilot,0,0
5642,pilot,0,0
5643,pilot,0,0
5644,pilot,0,0
5645,pilot,0,0
5646,pilot,0,0
5647,pilot,0,0
5648,pilot,0,0
5649,pilot,0,0
5650,pilot,0,0
5651,pilot,0,0
5652,pilot,0,0
5653,pilot,0,0
5654,pilot,0,0
5655,pilot,0,0
5656,pilot,0,0
5657,pilot,0,0
5658,pilot,0,0
5659,pilot,0,0
5660,pilot,0,0
5661,pilot,0,0
5662,pilot,0,0
5663,pilot,0,0
5664,pilot,0,0
5665,pilot,0,0
5666,pilot,0,0
5667,pilot,0,0
5668,pilot,1,0
5669,pilot,0,0
5670,pilot,0,0
5671,pilot,1,0
5672,pilot,0,0
5673,pilot,0,0
5674,pilot,0,0
5675,pilot,0,0
5676,pilot,0,0
5677,pilot,0,0
5678,pilot,0,0
5679,pilot,0,0
5680,pilot,0,0
5681,pilot,0,0
5682,pilot,0,0
5683,pilot,0,0
5684,pilot,0,0
5685,pilot,0,0
5686,pilot,0,0
5687,pilot,1,0
5688,pilot,0,1
5689,pilot,0,0
5690,pilot,0,0
5691,pilot,0,0
5692,pilot,0,0
5693,pilot,0,0
5694,pilot,0,1
5695,pilot,0,0
5696,pilot,1,0
5697,pilot,0,0
5698,pilot,0,0
5699,pilot,0,0
5700,pilot,0,0
5701,pilot,0,0
5702,pilot,0,0
5703,pilot,0,0
5704,pilot,0,0
5705,pilot,0,0
5706,pilot,0,0
5707,pilot,0,0
5708,pilot,1,0
5709,pilot,1,0
5710,pilot,0,0
5711,pilot,0,1
5712,pilot,1,0
5713,pilot,0,0
5714,pilot,0,0
5715,pilot,0,0
5716,pilot,0,0
5717,pilot,1,0
5718,pilot,0,0
5719,pilot,0,0
